ContestId,Contest,Candidate_IssueId,Candidate_Issue,Party,PrecinctCode,PrecinctName,EarlyVotes,MailBallotsVotes,ElectionDateVotes,ProvisionalVotes,TotalVotes
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1309,Precinct 1309,176,165,357,1,699
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1310,Precinct 1310,154,176,239,0,569
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1311,Precinct 1311,125,224,318,0,667
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1312,Precinct 1312,37,57,170,0,264
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1313,Precinct 1313,229,392,478,0,1099
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1314,Precinct 1314,16,24,35,0,75
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1315,Precinct 1315,136,165,317,0,618
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1401,Precinct 1401,76,133,234,0,443
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1402,Precinct 1402,163,127,287,0,577
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1403,Precinct 1403,165,103,175,2,445
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1404,Precinct 1404,145,252,436,0,833
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1405,Precinct 1405,84,110,188,0,382
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1406,Precinct 1406,96,83,174,1,354
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1407,Precinct 1407,26,27,65,0,118
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1408,Precinct 1408,88,156,367,1,612
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1409,Precinct 1409,134,254,374,0,762
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1410,Precinct 1410,110,221,371,0,702
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1411,Precinct 1411,218,527,1008,2,1755
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1412,Precinct 1412,100,172,358,1,631
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1413,Precinct 1413,107,143,319,0,569
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1414,Precinct 1414,44,79,106,0,229
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25959,Samuel C. Newby,REP,1415,Precinct 1415,50,137,196,1,384
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,101,101,151,74,232,1,458
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,102,102,322,132,324,0,778
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,103,103,58,32,118,1,209
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,104,104,128,78,237,0,443
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,105,105,213,133,321,0,667
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,106,106,420,126,332,0,878
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,107,107,109,43,143,1,296
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,108,108,106,84,166,0,356
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,109,109,68,48,136,1,253
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,110,110,88,89,160,1,338
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,111,111,181,90,224,0,495
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,112,112,122,56,90,1,269
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,113,113,411,162,509,1,1083
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,114,114,93,68,173,0,334
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,201,201,154,100,213,0,467
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,202,202,168,129,279,0,576
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,203,203,254,124,310,2,690
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,204,204,87,54,109,0,250
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,205,205,373,125,363,1,862
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,206,206,186,116,244,0,546
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,207,207,258,132,336,0,726
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,208,208,57,56,112,0,225
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,209,209,75,51,170,1,297
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,210,210,8,8,33,0,49
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,211,211,215,116,256,0,587
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,212,212,5,10,42,0,57
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,213,213,66,26,103,0,195
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,301,301,68,52,109,0,229
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,302,302,61,41,141,0,243
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,303,303,116,82,146,0,344
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,304,304,69,57,89,0,215
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,305,305,149,130,195,1,475
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,306,306,213,81,142,0,436
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,307,307,47,54,82,0,183
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,308,308,46,34,110,0,190
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,309,309,116,47,139,1,303
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,310,310,68,104,84,0,256
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,311,311,49,55,94,0,198
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,312,312,228,109,199,0,536
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,313,313,203,100,244,0,547
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,315,315,51,28,116,0,195
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,401,401,41,46,95,0,182
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,402,402,160,94,240,0,494
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,403,403,231,164,297,0,692
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,404,404,65,70,198,0,333
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,405,405,80,67,178,0,325
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,407,407,200,141,239,3,583
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,408,408,110,138,200,1,449
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,409,409,73,128,184,0,385
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,410,410,125,108,187,0,420
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,411,411,101,85,165,0,351
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,412,412,61,68,64,0,193
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,501,501,210,157,208,1,576
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,502,502,52,40,95,0,187
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,503,503,53,56,136,1,246
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,504,504,178,73,225,0,476
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,505,505,109,75,247,0,431
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,506,506,173,150,274,1,598
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,507,507,117,94,177,1,389
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,508,508,243,269,387,0,899
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,509,509,225,168,199,1,593
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,510,510,168,113,218,1,500
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,511,511,77,106,159,1,343
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,512,512,214,145,232,1,592
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,513,513,93,115,188,0,396
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,601,601,181,90,130,0,401
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,602,602,132,110,193,0,435
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,603,603,293,188,168,1,650
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,604,604,78,48,91,0,217
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,605,605,218,89,150,0,457
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,606,606,269,149,164,1,583
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,607,607,76,64,109,0,249
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,608,608,234,194,186,1,615
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,609,609,51,52,96,1,200
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,610,610,174,141,198,0,513
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,611,611,117,68,96,0,281
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,612,612,155,105,194,0,454
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,613,613,90,70,183,0,343
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,614,614,59,33,67,0,159
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,701,701,70,56,154,0,280
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,702,702,102,52,164,0,318
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,703,703,367,129,391,0,887
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,704,704,243,142,325,1,711
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,705,705,519,137,481,0,1137
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,706,706,116,76,240,0,432
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,707,707,406,182,368,2,958
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,708,708,90,70,200,0,360
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,709,709,1036,203,726,0,1965
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,710,710,871,126,499,0,1496
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,711,711,100,60,178,6,344
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,712,712,120,98,241,2,461
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,713,713,173,162,218,6,559
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,714,714,181,107,281,2,571
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,801,801,275,110,354,0,739
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,802,802,607,168,451,1,1227
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,803,803,777,162,685,2,1626
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,804,804,192,99,345,0,636
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,805,805,341,97,317,0,755
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,806,806,75,60,151,0,286
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,807,807,324,89,168,0,581
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,808,808,200,96,270,0,566
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,809,809,227,130,289,0,646
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,810,810,34,13,45,0,92
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,811,811,159,61,264,0,484
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,812,812,135,75,223,0,433
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,813,813,652,156,622,0,1430
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,814,814,64,55,130,1,250
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,815,815,161,116,299,2,578
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,816,816,62,20,106,0,188
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,817,817,350,94,415,1,860
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,818,818,179,52,195,0,426
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,901,901,176,103,310,0,589
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,902,902,316,222,416,1,955
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,903,903,149,83,222,0,454
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,904,904,376,158,515,0,1049
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,905,905,187,73,155,0,415
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,906,906,64,53,79,1,197
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,907,907,54,41,136,0,231
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,908,908,140,99,251,0,490
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,909,909,105,59,259,1,424
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,910,910,177,125,386,0,688
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,911,911,230,170,456,2,858
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,912,912,117,59,215,2,393
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,913,913,134,60,155,0,349
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,914,914,202,97,290,1,590
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1001,Precinct 1001,596,211,514,0,1321
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1002,Precinct 1002,563,270,537,1,1371
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1003,Precinct 1003,298,146,313,1,758
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1004,Precinct 1004,511,198,513,2,1224
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1005,Precinct 1005,863,289,505,0,1657
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1006,Precinct 1006,63,43,140,0,246
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1007,Precinct 1007,48,60,92,0,200
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1008,Precinct 1008,261,133,368,0,762
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1009,Precinct 1009,217,80,243,0,540
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1010,Precinct 1010,130,57,170,0,357
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1011,Precinct 1011,25,48,79,0,152
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1012,Precinct 1012,233,77,299,0,609
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1013,Precinct 1013,43,42,131,0,216
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1014,Precinct 1014,254,105,341,1,701
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1015,Precinct 1015,166,69,265,0,500
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1016,Precinct 1016,81,31,209,0,321
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1101,Precinct 1101,33,26,78,1,138
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1102,Precinct 1102,1,7,39,0,47
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1103,Precinct 1103,99,70,189,0,358
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1104,Precinct 1104,99,107,156,0,362
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1105,Precinct 1105,91,44,128,1,264
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1106,Precinct 1106,239,231,226,0,696
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1107,Precinct 1107,41,47,117,0,205
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1108,Precinct 1108,108,75,208,0,391
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1109,Precinct 1109,54,37,124,0,215
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1110,Precinct 1110,87,107,146,0,340
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1111,Precinct 1111,61,44,109,0,214
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1112,Precinct 1112,128,62,83,0,273
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1113,Precinct 1113,90,78,153,0,321
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1114,Precinct 1114,97,87,70,0,254
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1115,Precinct 1115,117,107,124,0,348
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1201,Precinct 1201,88,71,142,1,302
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1202,Precinct 1202,152,61,164,0,377
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1203,Precinct 1203,26,27,61,0,114
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1204,Precinct 1204,41,30,62,0,133
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1205,Precinct 1205,223,103,292,0,618
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1206,Precinct 1206,232,66,320,0,618
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1207,Precinct 1207,15,13,102,0,130
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1208,Precinct 1208,163,81,281,0,525
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1209,Precinct 1209,120,48,159,0,327
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1210,Precinct 1210,118,52,159,1,330
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1211,Precinct 1211,214,62,196,1,473
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1212,Precinct 1212,389,103,382,1,875
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1213,Precinct 1213,249,104,253,0,606
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1301,Precinct 1301,78,113,195,0,386
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1302,Precinct 1302,80,52,140,0,272
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1303,Precinct 1303,56,67,103,0,226
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1304,Precinct 1304,94,85,126,0,305
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1305,Precinct 1305,149,59,126,0,334
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1306,Precinct 1306,132,107,177,0,416
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1307,Precinct 1307,188,172,136,0,496
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1308,Precinct 1308,146,109,196,1,452
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1309,Precinct 1309,130,77,110,0,317
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1310,Precinct 1310,76,69,99,1,245
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1311,Precinct 1311,65,91,159,0,315
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1312,Precinct 1312,62,44,132,0,238
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1313,Precinct 1313,108,126,117,0,351
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1314,Precinct 1314,9,10,15,0,34
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1315,Precinct 1315,110,85,209,1,405
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1401,Precinct 1401,102,62,168,1,333
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1402,Precinct 1402,184,54,192,1,431
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1403,Precinct 1403,148,51,148,0,347
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1404,Precinct 1404,244,188,463,1,896
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1405,Precinct 1405,98,76,165,0,339
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1406,Precinct 1406,81,42,102,0,225
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1407,Precinct 1407,56,66,183,0,305
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1408,Precinct 1408,80,93,212,0,385
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1409,Precinct 1409,130,113,194,0,437
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1410,Precinct 1410,197,119,328,0,644
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1411,Precinct 1411,185,236,407,1,829
6312,CITY COUNCIL-AT-LARGE - GROUP 5,25960,Ju'Coby Pittman,DEM,1412,Precinct 1412,125,95,177,0,397
